StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Avg_Price
82545A,COGNAC AUX OEUFS METAL 1 HOOK,31,38.75,11,1.25
35963,FOLKART ZINC CLIP ON ANGEL WINGS,101,38.379999999999995,11,0.38
90042B,FRESHWATER PEARL BRACELET PINK,15,38.25,5,2.55
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,6,38.1,3,6.35
23038,T-LIGHT HOLDER SILVER SAUCER,41,38.03,6,0.93
81952B,ROUND BLUE CLOCK WITH SUCKER,200,38.0,9,0.19
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,30,37.5,5,1.25
90003E,GREEN PAIR HEART HAIR SLIDES,10,37.5,3,3.75
90140,PINK SWEETIE NECKLACE,5,37.5,3,7.5
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6,37.5,3,6.25
35233,PASTA ENAMEL/BRASS CONTAINER,10,37.5,8,3.75
90038B,GLASS AND PAINTED BEADS BRACELET OL,10,37.5,2,3.75
90176A,CLASSIC DIAMANTE NECKLACE JET,5,37.5,3,7.5
79413,GLASS WINE GLASS DECORATIONS,30,37.5,9,1.25
84705F,RED PEONY PHOTO FRAME ,8,37.2,5,4.65
81952B,ROUND BLUE CLOCK W/SUCKER,48,36.6,7,0.76
82069,BEECH WOOD P/FRAME,5,36.25,2,7.25
16162M,THE KING GIFT BAG 25x24x12cm,86,36.12,12,0.42
90075,MONTANA DIAMOND CLUSTER NECKLACE,4,35.8,3,8.95
90060B,FIRE POLISHED GLASS NECKL GOLD,6,35.7,4,5.95
90169,DAISY HAIR COMB,14,35.7,3,2.55
90067B,BROWN VINTAGE VICTORIAN EARRINGS,12,35.400000000000006,2,2.95
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,12,35.400000000000006,6,2.95
90134,OLD ROSE COMBO BEAD NECKLACE,12,35.400000000000006,2,2.95
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",93,35.34,2,0.38
90083,CRYSTAL CZECH CROSS PHONE CHARM,44,34.94,8,0.79
84745B,BLUE HANGING GINGHAM EASTER HEN,83,34.86,17,0.42
22345,PARTY PIZZA DISH BLUE WHITE SPOT ,41,34.849999999999994,8,0.85
23196,LEAVES MAGNETIC  SHOPPING LIST,24,34.8,2,1.45
84868B,BLUE BABY BOY'S MEMORY BOX,5,34.75,4,6.95
79063D,"RETRO PILL BOX , REVOLUTIONARY",188,34.72,10,0.18
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,21,34.65,7,1.65
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,7,34.65,4,4.95
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,7,34.65,3,4.95
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,7,34.65,4,4.95
84546,CROCHET POODLE KEYRING,21,34.65,3,1.65
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,21,34.65,5,1.65
35955,SMALL FOLKART CHRISTMAS TREE DEC,135,34.62,4,0.26
72715,SPHERICAL IVORY CANDLE ,82,34.44,12,0.42
22407,MONEY BOX FIRST AID DESIGN,43,34.32,10,0.8
44265,M/COLOUR POM-POM CURTAIN,8,34.0,4,4.25
22852,"DOG BOWL, ENAMEL , CREAM COLOUR",8,34.0,2,4.25
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,43,33.93,21,0.79
37112,YELLOW BIRDS FELT DES FOODCOVER,9,33.75,4,3.75
90066A,PINK VINTAGE VICTORIAN CHOKER,5,33.75,2,6.75
81950B,FLOWER BLUE CLOCK WITH SUCKER,116,33.64,8,0.29
17014E,ORIGAMI OPIUM INCENSE CONES,93,33.3,4,0.36
23390,DOLLY GIRL MINI RUCKSACK,8,33.2,2,4.15
84906,PINK BUTTERFLY CUSHION COVER,17,33.15,4,1.95
37348,SET OF 4 PASTEL STACKING MUGS,13,33.15,6,2.55
47013C,WINE BOTTLE DRESSING DARK BLUE,138,33.05,22,0.24
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,50,32.5,8,0.65
20953,PORCELAIN CHERUB BELL LARGE,19,31.349999999999998,7,1.65
23366,SET 12 COLOUR PENCILS DOILEY,48,31.200000000000003,3,0.65
22641,SET OF 4 NAPKIN CHARMS INSTUMENT   ,12,30.6,2,2.55
22937,BAKING MOULD CUPCAKE CHOCOLATE,12,30.6,1,2.55
22577,WOODEN HEART CHRISTMAS SCANDISPOT,36,30.6,1,0.85
90103,PURPLE FRANGIPANI NECKLACE,12,30.6,5,2.55
90165A,PINK ROSEBUD PEARL EARRINGS,12,30.6,2,2.55
22937,BAKING MOULD CHOCOLATE CUP CAKES,12,30.6,2,2.55
16050,TEATIME PENCIL WITH RUBBER,122,30.5,4,0.25
90126A,PINK BERTIE MOBILE PHONE CHARM,18,30.42,3,1.69
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,38,30.419999999999998,17,0.8
84745A,PINK HANGING GINGHAM EASTER HEN,72,30.240000000000002,15,0.42
22771,DRAWER KNOB ACRYLIC EDWARDIAN CLEAR,24,30.0,1,1.25
22410,TIN CAN HOUSEKEEPING DESIGN,24,30.0,2,1.25
23252,ENAMEL JUG PANTRY,8,30.0,2,3.75
47563B,WAVELINE SURF IRONING BOARD COVER,8,30.0,6,3.75
23437,GIFT BAG LARGE 50'S CHRISTMAS,24,30.0,2,1.25
22775,DRAWERKNOB ACRYLIC EDWARDIAN PURPLE,24,30.0,1,1.25
22405,TIN CAN POCKET MONEY DESIGN,24,30.0,2,1.25
23396,BUTTERFLY CUSHION COVER,8,30.0,2,3.75
22772,DRAWER KNOB ACRYLIC EDWARDIAN PINK,24,30.0,1,1.25
23250,ENAMEL BOWL PANTRY,24,30.0,2,1.25
22773,DRAWER KNOB ACRYLIC EDWARDIAN GREEN,24,30.0,1,1.25
90163B,WHITE ROSEBUD & PEARL NECKLACE,4,30.0,2,7.5
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,30.0,4,3.75
21767,FRENCH STYLE WIRE DOOR CABINET ,1,29.95,1,29.95
90136,PALE PINK/AMETHYST STONE NECKLACE,3,29.849999999999998,2,9.95
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,5,29.75,4,5.95
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,7,29.75,4,4.25
22472,"TRAY FOR TV DINNER , DOLLY GIRL",6,29.700000000000003,1,4.95
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,18,29.700000000000003,3,1.65
23530,"WALL ART,ONLY ONE PERSON ",6,29.700000000000003,1,4.95
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,6,29.700000000000003,1,4.95
84905,PINK BUTTERFLY C/COVER ,6,29.700000000000003,3,4.95
22474,"TRAY FOR TV DINNER ,SPACEBOY",6,29.700000000000003,1,4.95
90081B,LILY BROOCH WHITE/SILVER COLOUR,6,29.7,2,4.95
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,6,29.7,2,4.95
90197B,BLACK GLASS BRACELET W HEART CHARMS,6,29.7,2,4.95
35598A,DUSTY PINK CHRISTMAS TREE 60CM,10,29.500000000000004,3,2.95
78034B,BLUE NETTING STORAGE HANGER,15,29.25,9,1.95
21815, STAR  T-LIGHT HOLDER ,20,28.999999999999996,4,1.45
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,46,28.86,20,0.63
90126C,AMBER BERTIE MOBILE PHONE CHARM,17,28.73,2,1.69
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,68,28.56,18,0.42
37462E,"PET MUG, GOLDFISH",81,28.27,9,0.35
23380,PACK OF 12 DOILEY TISSUES,72,28.08,2,0.39
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,33,28.05,13,0.85
84456,SET OF 3 RABBIT EGG EASTER,33,28.049999999999997,12,0.85
85079,EMBROIDERED REINDEER DECORATION,18,28.0,6,1.56
21267,VINTAGE PINK TINSEL REEL ,13,27.3,4,2.1
90214O,"LETTER ""O"" BLING KEY RING",31,27.23,13,0.88
21097,SET/6 GREEN SPRING  PAPER PLATE,32,27.2,7,0.85
23702,High Resolution Image,4,27.0,3,6.75
84864A,PINK PAISLEY PHOTO ALBUM,4,27.0,3,6.75
44235,ASSORTED COLOURED CIRCLE MOBILE ,64,26.88,7,0.42
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,3,26.849999999999998,3,8.95
90202B,WHITE ENAMEL FLOWER HAIR TIE,9,26.550000000000004,3,2.95
90202C,GREEN ENAMEL FLOWER HAIR TIE,9,26.550000000000004,4,2.95
90011B,BLACK CRYSTAL DROP EARRINGS,9,26.550000000000004,4,2.95
22232,3 PIECE JIGSAW TOADSTOOLS,16,26.4,2,1.65
90205A,LARGE MINT DIAMANTE HAIRSLIDE,16,26.4,6,1.65
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,16,26.4,7,1.65
35916B,BLUE FELT HANGING HEART W FLOWER,31,26.349999999999998,4,0.85
84876C,SILVER HEART COMPACT MIRROR,7,26.25,4,3.75
90039A,FIRE POLISHED GLASS BRACELET RED,7,26.25,2,3.75
22200,FRYING PAN PINK RETROSPOT,6,25.5,2,4.25
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,3,25.5,2,8.5
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,10,25.5,4,2.55
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,6,25.5,5,4.25
84951B,S/4 BLACK LOVEBIRD COASTERS,10,25.5,3,2.55
22168,"ORGANISER WOOD, ANTIQUE WHITE ",3,25.5,2,8.5
35597D,PINK/WHITE CHRISTMAS TREE 30CM,58,25.28,7,0.44
84251J,"GREETING CARD, THE BLACK CAT",60,25.2,4,0.42
84251C,"GREETING CARD, TWO SISTERS.",132,25.08,14,0.19
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,61,25.05,4,0.41
22719,"GUMBALL COATHOOK., BLACK & WHITE ",20,25.0,4,1.25
18094C,WHITE/BLUE RECT CERAMIC OIL BURNER,20,25.0,4,1.25
23104,IVORY PANTRY HANGING LAMP ,2,25.0,1,12.5
23214,BELL HEART ANTIQUE GOLD,12,24.96,1,2.08
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,6,24.9,1,4.15
90139,FLOWER BROOCH 4 ASSORTED COLOURS,5,24.75,3,4.95
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,15,24.75,4,1.65
35633B,BLUE TINSEL GARLAND ,130,24.7,12,0.19
22346,PARTY PIZZA DISH GREEN WHITE SPOT ,29,24.65,7,0.85
35596,WOOD XMAS TREE 9 FIG SHELVES,29,24.65,4,0.85
37468,HARDMAN MUG 3 ASSORTED,63,24.57,12,0.39
10124A,SPOTS ON RED BOOKCOVER TAPE,58,24.36,18,0.42
72801E,4 FESTIVE GREEN DINNER CANDLES,51,23.91,2,0.47
47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,3,23.85,2,7.95
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,4,23.8,4,5.95
84575B,BROWN DOG CANNISTER W BONE,4,23.8,3,5.95
90214F,"LETTER ""F"" BLING KEY RING",29,23.77,13,0.82
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,61,23.699999999999996,4,0.39
90182C,BLACK 3 BEAD DROP EARRINGS,8,23.6,2,2.95
90202A,PURPLE ENAMEL FLOWER HAIR TIE,8,23.6,3,2.95
90014A,SILVER M.O.P. ORBIT NECKLACE,8,23.6,3,2.95
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,23.6,2,2.95
90177E,DROP DIAMANTE EARRINGS GREEN,8,23.6,3,2.95
18010,ASSORTED FRAGRANCE BATH CONFETTI,56,23.52,6,0.42
23244,CANNISTER VINTAGE LEAF DESIGN,12,23.4,2,1.95
47552A,DOTS IRONING BOARD COVER,12,23.4,11,1.95
23106,ZINC PLANT POT HOLDER,8,23.12,1,2.89
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,14,23.099999999999998,5,1.65
23145,ZINC T-LIGHT HOLDER STARS LARGE,24,22.8,2,0.95
85225,BLING KEY RING STAND,19,22.5,11,1.18
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",6,22.5,1,3.75
90176B,DIAMANTE NECKLACE BLACK ,3,22.5,2,7.5
90176E,DIAMANTE NECKLACE GREEN,3,22.5,2,7.5
35597B,BLACKCHRISTMAS TREE 30CM,18,22.5,6,1.25
84415A,PINK FLOCK SUEDE CUSHION COVER ,14,22.5,3,1.61
90189B,GOLD 2 STRAND NECKLACE-LEAF CHARMS,3,22.5,2,7.5
35611B,BLACK ASSORTED DROPLET DECORATION,59,22.419999999999998,2,0.38
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,18,21.5,2,1.19
84387A,BIRD ON BRANCH CANVAS SCREEN,11,21.45,1,1.95
35591T,TURQUOISE CHRISTMAS TREE ,17,21.25,9,1.25
21387,IVORY HANGING DECORATION  RABBIT,25,21.25,4,0.85
90128B,BLUE LEAVES AND BEADS PHONE CHARM,17,21.25,5,1.25
90128A,PINK LEAVES AND BEADS PHONE CHARM,17,21.25,5,1.25
90214Y,"LETTER ""Y"" BLING KEY RING",63,21.15,5,0.34
23692,WRAP A PRETTY THANK YOU,50,21.0,2,0.42
23691,KEEP CALM BIRTHDAY WRAP,50,21.0,2,0.42
90052,CRACKED GLAZE NECKLACE BROWN,3,20.85,1,6.95
23388,WOODLAND MINI RUCKSACK ,5,20.75,2,4.15
90177A,CLASSIC DIAMANTE EARRINGS JET,7,20.650000000000002,2,2.95
90027B,GLASS BEAD HOOP EARRINGS MONTANA,7,20.650000000000002,4,2.95
72771C,BLACK FLOCK GOLD CANDLE,49,20.580000000000002,4,0.42
22418,"PEN, 10 COLOURS - SPACEBOY",24,20.4,1,0.85
22344,PARTY PIZZA DISH PINK+WHITE SPOT ,24,20.4,2,0.85
90118,PINK DAISY BAG CHARM,8,20.4,3,2.55
79172D,PURPLE TINT ACRYLIC FLOWER VASE,24,20.4,4,0.85
22345,PARTY PIZZA DISH BLUE+WHITE SPOT ,24,20.4,2,0.85
84529B,BLUE KNITTED KID'S RUCKSACK,3,20.25,2,6.75
84450B,YELLOW RABBIT SAT EASTER,48,20.16,3,0.42
22533,MAGIC SLATE BAKE A CAKE ,48,20.16,1,0.42
35603B,S/16 BLACK SHINY/MAT BAUBLES,48,20.16,1,0.42
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,48,20.16,10,0.42
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,6,20.1,2,3.35
84415B,BLUE FLOCK CUSHION COVER ,8,20.0,3,2.5
17091F,SANDALWOOD INCENSE IN TIN,16,20.0,6,1.25
90034,WHITE SILVER NECKLACE SHELL GLASS,2,19.9,2,9.95
78056,CAMOUFLAGE BACKPACK ON WHEELS,2,19.9,1,9.95
23031,DOORKNOB CRACKED GLAZE PINK,12,19.8,2,1.65
84570B,WHITE SATIN DRESS JEWEL STAND,4,19.8,2,4.95
46307,ROSES BLUE BASE CUSHION COVER ,12,19.8,4,1.65
22351,DOTCOMGIFTSHOP TEA TOWEL,12,19.8,1,1.65
84550,CROCHET LILAC/RED BEAR KEYRING,12,19.8,4,1.65
23249,ENAMEL DINNER PLATE PANTRY,12,19.8,1,1.65
23029,DOORKNOB CRACKED GLAZE GREEN,12,19.8,2,1.65
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,31,19.770000000000003,5,0.64
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,68,19.72,2,0.29
20680,PINK FLOWERS CHILDS UMBRELLA,6,19.5,4,3.25
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",52,19.4,4,0.37
84450A,PINK RABBIT SITTING EASTER,46,19.32,4,0.42
84340,LARGE FIBRE OPTIC CHRISTMAS TREE,15,19.08,6,1.27
21185,HOME SWEET HOME  BLACKBOARD,3,19.049999999999997,3,6.35
22963,JAM JAR WITH BLUE LID,26,18.98,2,0.73
82605,OLD DOC.RUSSEL METAL SIGN,9,18.9,4,2.1
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,3,18.75,1,6.25
85131D,BEADED CRYSTAL HEART PINK\ON STICK,15,18.75,8,1.25
84030B,KNITTED POM POM HOT WATER BOTTLE,5,18.75,3,3.75
84732B,CUTE BIRD CEATURE SCREEN,28,18.48,6,0.66
84311,CAMOFLAGE CUSHION COVER,11,18.15,1,1.65
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,11,18.15,5,1.65
47591A,CAROUSEL CHILDRENS APRON,11,18.15,3,1.65
23079, TOADSTOOL BEDSIDE LIGHT ,2,17.9,1,8.95
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,3,17.85,1,5.95
90095,NECKLACE+BRACELET SET PINK BLOSSOM,7,17.85,2,2.55
44092C,PURPLE/COPPER HANGING LAMPSHADE,21,17.849999999999998,8,0.85
71050,SMALL SINGLE FLAME CANDLE HOLDER,51,17.849999999999998,8,0.35
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,7,17.849999999999998,3,2.55
90011C,GREEN CRYSTAL DROP EARRINGS,6,17.700000000000003,1,2.95
90027A,GLASS BEAD HOOP EARRINGS BLACK,6,17.700000000000003,3,2.95
90130D,RED STONE/CRYSTAL EARRINGS,6,17.700000000000003,1,2.95
21249,WOOD ANIMALS HEIGHT CHART STICKERS ,6,17.700000000000003,1,2.95
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,25,17.55,10,0.7
90128C,GREEN LEAVES AND BEADS PHONE CHARM,14,17.5,3,1.25
22885,"NUMBER TILE VINTAGE FONT, 6 ",8,17.36,1,2.17
22880,"NUMBER TILE VINTAGE FONT, 1",8,17.36,1,2.17
22884,"NUMBER TILE VINTAGE FONT, 5",8,17.36,1,2.17
22883,"NUMBER TILE VINTAGE FONT, 4",8,17.36,1,2.17
22882,"NUMBER TILE VINTAGE FONT, 3",8,17.36,1,2.17
22881,"NUMBER TILE VINTAGE FONT, 2",8,17.36,1,2.17
22887,"NUMBER TILE VINTAGE FONT, 8",8,17.36,1,2.17
22879,"NUMBER TILE VINTAGE FONT, 0",8,17.36,1,2.17
22886,"NUMBER TILE VINTAGE FONT, 7",8,17.36,1,2.17
23236,STORAGE TIN VINTAGE DOILEY ,6,17.34,1,2.89
20887,BOX OF 6 PEBBLE CANDLES,5,17.25,4,3.45
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,4,17.0,3,4.25
23342,MINT DINER CLOCK,2,17.0,1,8.5
22777,GLASS BELL JAR LARGE,2,17.0,1,8.5
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,10,16.9,3,1.69
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,8,16.8,4,2.1
21750, LARGE SKULL WINDMILL,8,16.8,2,2.1
21511,VINTAGE COLLAGE  GREETING  CARD ,40,16.8,2,0.42
22384,LUNCH BAG PINK POLKADOTS,10,16.5,1,1.65
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,10,16.5,5,1.65
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,39,16.38,12,0.42
23502,PLAYING CARDS VINTAGE DOILEY ,13,16.25,2,1.25
20891,LARGE GLASS ROSE SCENTED CANDLE ,2,15.9,1,7.95
84630,FLOWERS AND BIRDS WALL PLAQUE,2,15.9,1,7.95
22778,GLASS BELL JAR SMALL,4,15.8,1,3.95
35932,PINK CHRISTMAS TREE DECORATION,37,15.629999999999999,10,0.42
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,6,15.3,1,2.55
90037D,TINY CRYSTALS BRACELET BLACK,6,15.3,1,2.55
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,6,15.3,1,2.55
90076,MONTANA DIAMOND CLUSTER EARRINGS,6,15.3,1,2.55
37481,CUBIC MUG TEATIME CAKES,6,15.3,1,2.55
17174,ASSTD RASTA KEY-CHAINS,36,15.120000000000001,7,0.42
84206A,3 BLACK CATS W HEARTS BLANK CARD,79,15.01,9,0.19
90127A,PINK BEADS+HAND PHONE CHARM,12,15.0,1,1.25
22408,TIN CAN CONFECTIONERY DESIGN,12,15.0,1,1.25
23449,SET OF 6 EASTER RAINBOW CHICKS,12,15.0,1,1.25
20890,SMALL GLASS ROSE SCENTED CANDLE,4,15.0,1,3.75
23251,ENAMEL MUG PANTRY,12,15.0,1,1.25
23212,PAINTED HEART WREATH WITH BELL,12,15.0,1,1.25
22954,HEN PARTY BANNER TAPE,12,15.0,1,1.25
21475,SWEETHEART CREAM STEEL FOLDIN CHAIR,1,14.95,1,14.95
23281,FOLDING MIRROR RED  ,18,14.940000000000001,2,0.83
23282,FOLDING MIRROR IVORY ,18,14.940000000000001,2,0.83
35650,VINTAGE BEAD PINK JEWEL STAND,3,14.850000000000001,3,4.95
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,3,14.85,1,4.95
84567,FROSTED GLASS WITH SILVER SURROUND,9,14.85,1,1.65
22139,11 PC CERAMIC TEA SET POLKADOT,3,14.85,1,4.95
90214V,"LETTER ""V"" BLING KEY RING",21,14.73,9,0.7
90102,WHITE FRANGIPANI HAIR CLIP,17,14.45,3,0.85
81950V,FLOWER PURPLE CLOCK W/SUCKER,17,14.45,7,0.85
62074B,ELEPHANT CLIP W SUCTION CUP,34,14.28,11,0.42
84868A,PINK BABY GIRL'S MEMORY BOX,2,13.9,2,6.95
23540,"WALL ART , THE MAGIC FOREST ",2,13.9,1,6.95
16245A,PINK MINI STATIONERY SET W CASE,11,13.75,7,1.25
90171,DAISY RING,11,13.75,2,1.25
84899E,YELLOW BROWN BEAR FELT PURSE KIT,11,13.75,3,1.25
35936,CERISE+GOLD CHRISTMAS TREE DEC,36,13.68,9,0.38
21525,BEWARE OF THE CAT DOORMAT,2,13.5,2,6.75
10124G,ARMY CAMO BOOKCOVER TAPE,32,13.44,9,0.42
62097B,BLUE STRIPES SHOULDER BAG,11,13.370000000000001,4,1.22
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,16,13.28,1,0.83
35443,RASTA IN BATH W SPLIFF ASHTRAY,15,12.75,9,0.85
85115B,S/4 BLACK DISCO PARTITION PANEL,3,12.75,1,4.25
22201,FRYING PAN BLUE RETROSPOT,3,12.75,2,4.25
84648,NEW BAROQUE WALL MIRROR,1,12.75,1,12.75
21772,VINTAGE METAL CAKE STAND CREAM ,1,12.75,1,12.75
72752B,"F.FAIRY,CANDLE IN GLASS,LAVENDER",3,12.75,2,4.25
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,15,12.75,6,0.85
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,5,12.75,3,2.55
90033,IVORY SHELL HEART EARRINGS,5,12.749999999999998,2,2.55
85083,KISS REINDEER SCANDINAVIAN STOCKING,5,12.749999999999998,2,2.55
35751C,PURPLE CURRENT CANDLE RING,31,12.61,2,0.41
35597A,DUSTY PINK CHRISTMAS TREE 30CM,10,12.5,4,1.25
23071,MARIE ANTOIENETT TRINKET BOX GOLD,1,12.5,1,12.5
35918B,BLUE FLORIBUNDA EGG WARMER,10,12.5,5,1.25
51012L,"FEATHER DUSTER, LIGHT PINK",10,12.5,6,1.25
79149B,SILICON STAR BULB  BLUE,29,12.18,12,0.42
44242A,LILAC FEATHERS CURTAIN,14,11.98,2,0.86
90027C,GLASS BEAD HOOP EARRINGS GREEN,4,11.8,2,2.95
85185E,DUCK SOCK PUPPET,4,11.8,2,2.95
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,6,11.7,2,1.95
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,7,11.549999999999999,5,1.65
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,3,11.25,2,3.75
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,3,11.25,3,3.75
84743C,ORANGE FELT VASE + FLOWERS,9,11.25,5,1.25
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",3,11.25,1,3.75
17011B,ORIGAMI JASMINE INCENSE+FLOWER ,19,11.100000000000001,2,0.58
72785B,S/4 CONTEMPORY RED ROSEBUD CANDLES,9,10.9,3,1.21
84732D,CUTE RABBIT CEATURE SCREEN ,15,10.89,6,0.73
16169G,WRAP ROMANTIC DECOUPAGE,25,10.5,1,0.42
90041,PEARL AND CHERRY QUARTZ BRACLET,3,10.5,2,3.5
21496,WOODLAND CREATURES  WRAP,25,10.5,1,0.42
22959,"WRAPPING PAPER, XMAS VILLAGE",25,10.5,1,0.42
17084G,MOON INCENSE,50,10.5,2,0.21
16169A,WRAP CHRISTMAS DECOUPAGE,25,10.5,1,0.42
22346,PARTY PIZZA DISH GREEN+WHITE SPOT ,12,10.2,1,0.85
22343,PARTY PIZZA DISH RED+WHITE SPOT ,12,10.2,1,0.85
20939,ORANGE CANDLE,12,10.2,1,0.85
22196,HEART MEASURING SPOONS SMALL,12,10.2,1,0.85
23086,ZINC STAR T-LIGHT HOLDER ,8,10.0,1,1.25
22829,BROCANTE SHELF WITH HOOKS,1,9.95,1,9.95
90214Z,"LETTER ""Z"" BLING KEY RING",17,9.73,5,0.57
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,33,9.57,6,0.29
20822,SILVER WINE GOBLET,2,9.3,1,4.65
23441,HAND PAINTED HANGING EASTER EGG,22,9.24,3,0.42
84450B,PINK/YELLOW RABBIT SAT EASTER,22,9.24,4,0.42
72708,SCULPTED ROUND IVORY CANDLE ,44,9.24,5,0.21
18098B,BLUE PORCELAIN B'FLY OIL BURNER,3,8.850000000000001,3,2.95
35598C,WHITE CHRISTMAS TREE 60CM,3,8.850000000000001,3,2.95
71496B,A4 WALL TIDY RED FLOWERS,15,8.67,6,0.58
84572,6 HOOK JEWEL STAND LILAC DRESS,1,8.49,1,8.49
47591C,BLUE FAIRY CAKE CHILDRENS APRON,4,7.8,4,1.95
90188,DROP EARRINGS W FLOWER & LEAF,3,7.6499999999999995,3,2.55
44091A,BLUE CRUSOE CHECK LAMPSHADE,18,7.56,6,0.42
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,2,7.5,2,3.75
84509E,CAROUSEL PLACEMATS ,2,7.5,2,3.75
90025D,BAROQUE BUTTERFLY EARRINGS PINK,2,7.5,2,3.75
82011E,"BATHROOM SCALES, FAG BREAK",2,7.5,2,3.75
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,2,7.5,2,3.75
46037A,PINK CANVAS DES CUSHION COVER ,6,7.5,2,1.25
20942,SET/6 GINGERBREAD TREE T-LIGHTS,6,7.5,4,1.25
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,7.5,2,3.75
84366,VENDETTA CANVAS PICTURE,2,7.5,2,3.75
90111,BLUE HIBISCUS  HAIR CLIP,7,7.35,6,1.05
35001P,HAND OPEN SHAPE PINK,2,6.98,2,3.49
85230C,ROSE SCENTED VOTIVE CANDLE,24,6.959999999999999,1,0.29
85230D,VANILLA SCENTED VOTIVE CANDLE,24,6.959999999999999,1,0.29
21852,EMPIRE TEDDY,1,6.95,1,6.95
48173A,DOOR MAT BLUE FLOCK,1,6.75,1,6.75
22843,"BISCUIT TIN, MINT,IVORY, VINTAGE",1,6.75,1,6.75
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,1,6.75,1,6.75
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,2,6.7,1,3.35
20678,LARGE BLACK DIAMANTE HAIRSLIDE,4,6.6,1,1.65
20858,SILVER PURSE GOLD PINK BUTTERFLY,4,6.6,1,1.65
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,1,6.35,1,6.35
47592B,SCOTTIE DOGS CHILDRENS OVERALL,3,6.300000000000001,1,2.1
79140,ASS WINDPROOF MARIJUANA LIGHTERS,15,6.3,2,0.42
82072,WHITE WOOD SINGLE P/FRAME,5,6.25,3,1.25
